qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.27,0.0729,0.00015,0.00015,1.378736e-11,9.1715844e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.378736e-11,9.1715844e-10
0.27,0.0729,0.0003,0.0003,1.5663023e-11,1.0218881e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.5663023e-11,1.0218881e-09
0.27,0.0729,0.00045,0.00045,1.778403e-11,1.1384225e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.778403e-11,1.1384225e-09
0.27,0.0729,0.0006,0.0006,2.0181104e-11,1.2680685e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.0181104e-11,1.2680685e-09
0.27,0.0729,0.00075,0.00075,2.2888629e-11,1.4122737e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.2888629e-11,1.4122737e-09
0.27,0.0729,0.0009,0.0009,2.5945064e-11,1.5726418e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.5945064e-11,1.5726418e-09
0.27,0.0729,0.00105,0.00105,2.9393399e-11,1.7509479e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.9393399e-11,1.7509479e-09
0.27,0.0729,0.0012,0.0012,3.3281658e-11,1.9491569e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.3281658e-11,1.9491569e-09
0.27,0.0729,0.00135,0.00135,3.7663458e-11,2.1694426e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.7663458e-11,2.1694426e-09
0.27,0.0729,0.0015,0.0015,4.2598617e-11,2.4142092e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.2598617e-11,2.4142092e-09
0.27,0.0729,0.00165,0.00165,4.8153833e-11,2.6861147e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.8153833e-11,2.6861147e-09
0.27,0.0729,0.0018,0.0018,5.440343e-11,2.9880966e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.440343e-11,2.9880966e-09
0.27,0.0729,0.00195,0.00195,6.1430173e-11,3.3234e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.1430173e-11,3.3234e-09
0.27,0.0729,0.0021,0.0021,6.9326174e-11,3.6956084e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.9326174e-11,3.6956084e-09
0.27,0.07289,0.00225,0.00225,7.8193877e-11,4.1086774e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.8193877e-11,4.1086774e-09
0.27,0.07289,0.0024,0.0024,8.8147149e-11,4.5669717e-09,0.0,0.0,0.0,0.0,0.0,0.0,8.8147149e-11,4.5669717e-09
0.27,0.07289,0.00255,0.00255,9.9312474e-11,5.0753051e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.9312474e-11,5.0753051e-09
0.27,0.07289,0.0027,0.0027,1.1183026e-10,5.638985e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1183026e-10,5.638985e-09
0.27,0.07289,0.00285,0.00285,1.2585626e-10,6.26386e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2585626e-10,6.26386e-09
0.27,0.07289,0.003,0.003,1.4156318e-10,6.9563727e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.4156318e-10,6.9563727e-09
0.27,0.07289,0.00315,0.00315,1.5914234e-10,7.7236165e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.5914234e-10,7.7236165e-09
0.27,0.07289,0.0033,0.0033,1.7880561e-10,8.5733986e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.7880561e-10,8.5733986e-09
0.27,0.07289,0.00345,0.00345,2.0078741e-10,9.5143074e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.0078741e-10,9.5143074e-09
0.27,0.07289,0.0036,0.0036,2.2534699e-10,1.0555787e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.2534699e-10,1.0555787e-08
0.27,0.07289,0.00375,0.00375,2.5277084e-10,1.1708216e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.5277084e-10,1.1708216e-08
0.27,0.07288,0.0039,0.0039,2.8337536e-10,1.2982998e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.8337536e-10,1.2982998e-08
0.27,0.07288,0.00405,0.00405,3.1750978e-10,1.4392656e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.1750978e-10,1.4392656e-08
0.27,0.07288,0.0042,0.0042,3.5555929e-10,1.5950932e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.5555929e-10,1.5950932e-08
0.27,0.07288,0.00435,0.00435,3.9794847e-10,1.7672904e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.9794847e-10,1.7672904e-08
0.27,0.07288,0.0045,0.0045,4.4514503e-10,1.9575108e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.4514503e-10,1.9575108e-08
0.27,0.07288,0.00465,0.00465,4.9766383e-10,2.1675667e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.9766383e-10,2.1675667e-08
0.27,0.07288,0.0048,0.0048,5.5607132e-10,2.3994437e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.5607132e-10,2.3994437e-08
0.27,0.07288,0.00495,0.00495,6.2099021e-10,2.6553162e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.2099021e-10,2.6553162e-08
0.27,0.07287,0.0051,0.0051,6.9310472e-10,2.9375659e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.9310472e-10,2.9375659e-08
0.27,0.07287,0.00525,0.00525,7.7316608e-10,3.2488345e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.7316608e-10,3.2488345e-08
0.27,0.07287,0.0054,0.0054,8.6199858e-10,3.592771e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.6199858e-10,3.592771e-08
0.27,0.07287,0.00555,0.00555,9.6050608e-10,3.9864906e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.6050608e-10,3.9864906e-08
0.27,0.07287,0.0057,0.0057,1.0696791e-09,4.6333058e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0696791e-09,4.6333058e-08
0.27,0.07287,0.00585,0.00585,1.1906022e-09,7.8631592e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1906022e-09,7.8631592e-08
0.27,0.07286,0.006,0.006,1.3244624e-09,3.5684435e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3244624e-09,3.5684435e-07
0.27,0.07286,0.00615,0.00615,1.4725579e-09,2.5671265e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4725579e-09,2.5671265e-06
0.27,0.07286,0.0063,0.0063,1.6363075e-09,1.7125113e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6363075e-09,1.7125113e-05
0.27,0.07286,0.00645,0.00645,1.8172607e-09,9.5538831e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8172607e-09,9.5538831e-05
0.27,0.07286,0.0066,0.0066,2.0171087e-09,0.00043958411,0.0,0.0,0.0,0.0,0.0,0.0,2.0171087e-09,0.00043958411
0.27,0.07285,0.00675,0.00675,2.2376964e-09,0.001664674,0.0,0.0,0.0,0.0,0.0,0.0,2.2376964e-09,0.001664674
0.27,0.07285,0.0069,0.0069,2.4810344e-09,0.0051866376,0.0,0.0,0.0,0.0,0.0,0.0,2.4810344e-09,0.0051866376
0.27,0.07285,0.00705,0.00705,2.7493131e-09,0.013294686,0.0,0.0,0.0,0.0,0.0,0.0,2.7493131e-09,0.013294686
0.27,0.07285,0.0072,0.0072,3.0449166e-09,0.028034649,0.0,0.0,0.0,0.0,0.0,0.0,3.0449166e-09,0.028034649
0.27,0.07285,0.00735,0.00735,3.3704385e-09,0.048633069,0.0,0.0,0.0,0.0,0.0,0.0,3.3704385e-09,0.048633069
0.27,0.07284,0.0075,0.0075,3.7286982e-09,0.069403876,0.0,0.0,0.0,0.0,0.0,0.0,3.7286982e-09,0.069403876
0.27,0.07284,0.00765,0.00765,4.1227586e-09,0.081479371,0.0,0.0,0.0,0.0,0.0,0.0,4.1227586e-09,0.081479371
0.27,0.07284,0.0078,0.0078,4.5559451e-09,0.078690094,0.0,0.0,0.0,0.0,0.0,0.0,4.5559451e-09,0.078690094
0.27,0.07284,0.00795,0.00795,5.0318652e-09,0.062516919,0.0,0.0,0.0,0.0,0.0,0.0,5.0318652e-09,0.062516919
0.27,0.07283,0.0081,0.0081,5.5544303e-09,0.040857996,0.0,0.0,0.0,0.0,0.0,0.0,5.5544303e-09,0.040857996
0.27,0.07283,0.00825,0.00825,6.1278783e-09,0.021966253,0.0,0.0,0.0,0.0,0.0,0.0,6.1278783e-09,0.021966253
0.27,0.07283,0.0084,0.0084,6.756798e-09,0.0097148013,0.0,0.0,0.0,0.0,0.0,0.0,6.756798e-09,0.0097148013
0.27,0.07283,0.00855,0.00855,7.4461551e-09,0.003534426,0.0,0.0,0.0,0.0,0.0,0.0,7.4461551e-09,0.003534426
0.27,0.07282,0.0087,0.0087,8.2013192e-09,0.0010579347,0.0,0.0,0.0,0.0,0.0,0.0,8.2013192e-09,0.0010579347
0.27,0.07282,0.00885,0.00885,9.0280938e-09,0.00026068722,0.0,0.0,0.0,0.0,0.0,0.0,9.0280938e-09,0.00026068722
0.27,0.07282,0.009,0.009,9.9327471e-09,5.3084205e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.9327471e-09,5.3084205e-05
0.27,0.07282,0.00915,0.00915,1.0922046e-08,9.194072e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0922046e-08,9.194072e-06
0.27,0.07281,0.0093,0.0093,1.2003289e-08,1.7801284e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2003289e-08,1.7801284e-06
0.27,0.07281,0.00945,0.00945,1.318435e-08,1.6557957e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.318435e-08,1.6557957e-06
0.27,0.07281,0.0096,0.0096,1.4473713e-08,6.8341297e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4473713e-08,6.8341297e-06
0.27,0.0728,0.00975,0.00975,1.5880518e-08,3.1848428e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5880518e-08,3.1848428e-05
0.27,0.0728,0.0099,0.0099,1.7414608e-08,0.00012835672,0.0,0.0,0.0,0.0,0.0,0.0,1.7414608e-08,0.00012835672
0.27,0.0728,0.01005,0.01005,1.9086583e-08,0.00042979349,0.0,0.0,0.0,0.0,0.0,0.0,1.9086583e-08,0.00042979349
0.27,0.0728,0.0102,0.0102,2.0907849e-08,0.001186567,0.0,0.0,0.0,0.0,0.0,0.0,2.0907849e-08,0.001186567
0.27,0.07279,0.01035,0.01035,2.2890683e-08,0.0026963472,0.0,0.0,0.0,0.0,0.0,0.0,2.2890683e-08,0.0026963472
0.27,0.07279,0.0105,0.0105,2.5048297e-08,0.0050410185,0.0,0.0,0.0,0.0,0.0,0.0,2.5048297e-08,0.0050410185
0.27,0.07279,0.01065,0.01065,2.7394913e-08,0.0077528461,0.0,0.0,0.0,0.0,0.0,0.0,2.7394913e-08,0.0077528461
0.27,0.07278,0.0108,0.0108,2.9945844e-08,0.0098080659,0.0,0.0,0.0,0.0,0.0,0.0,2.9945844e-08,0.0098080659
0.27,0.07278,0.01095,0.01095,3.2717582e-08,0.010206494,0.0,0.0,0.0,0.0,0.0,0.0,3.2717582e-08,0.010206494
0.27,0.07278,0.0111,0.0111,3.5727905e-08,0.0087365559,0.0,0.0,0.0,0.0,0.0,0.0,3.5727905e-08,0.0087365559
0.27,0.07277,0.01125,0.01125,3.8995994e-08,0.006151722,0.0,0.0,0.0,0.0,0.0,0.0,3.8995994e-08,0.006151722
